,Gender,Age,Date_of_birth,Nationality,Municipality,Canton,Salary,Social_matricule,Ethnicity,hair_color,hair_lenght,First_name,Surname
233,F,35,19880716,Luxembourg,Rosport-Mompach,Canton Echternach,2096.0,198807160563*,black,black,medium,Martha,Huys
234,F,32,19910613,Luxembourg,Ettelbruck,Canton Diekirch,6862.0,199106134583*,white,gray,short,Maria,Peeters
235,M,27,19960204,Luxembourg,Esch-sur-Alzette,Canton Esch,1803.0,199602041993*,white,gray,medium,Frank,Rey
236,F,33,19900712,Spain,Schifflange,Canton Esch,3542.0,199007128422*,white,black,short,Noemí,Urrutia
237,M,46,19770531,Luxembourg,Luxembourg,Canton Luxembourg,7960.0,197705316304*,white,brown,medium,Edmond,De Wolf
238,F,70,19530804,Portugal,Kayl,Canton Esch,0.0,195308041831*,white,gray,short,Constança,Fonseca
239,M,51,19720802,Portugal,Luxembourg,Canton Luxembourg,8460.0,197208022641*,white,gray,short,Vicente,Leite
240,F,33,19900928,Hungary,Bettembourg,Canton Esch,10096.0,199009288471*,white,black,medium,Margit,Szabó
241,F,28,19951125,Portugal,Junglinster,Canton Grevenmacher,8244.0,199511256227*,white,brown,long,Lara,Matos
242,F,39,19841224,Luxembourg,Mamer,Canton Capellen,14701.0,198412243802*,white,black,long,Lutgart,Renard
243,F,58,19650527,Luxembourg,Erpeldange-sur-Sûre,Canton Diekirch,4645.0,196505274614*,latino,brown,long,Chloé,Ooms
244,F,46,19770822,Germany,Ettelbruck,Canton Diekirch,2862.0,197708221489*,white,gray,long,Andrea,Scheuermann
245,M,52,19710608,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,197106087127*,white,black,long,Patrick,De Smet
246,M,62,19610314,Luxembourg,Mondercange,Canton Esch,2080.0,196103149080*,white,gray,short,William,Van den Bossche
247,M,67,19560727,Luxembourg,Mertert,Canton Grevenmacher,0.0,195607278338*,white,gray,short,Alphonse,Vincent
248,M,46,19771011,Luxembourg,Roeser,Canton Esch,21132.0,197710115299*,white,black,medium,Gilbert,Deckers
249,F,42,19811112,Luxembourg,Luxembourg,Canton Luxembourg,11460.0,198111121088*,white,red,medium,Françoise,Léger
250,F,75,19480414,Italy,Luxembourg,Canton Luxembourg,0.0,194804140147*,white,gray,long,Serafina,Soffici
251,M,62,19611110,Luxembourg,Schuttrange,Canton Luxembourg,2544.0,196111109196*,white,blond,short,Emmanuel,De Roeck
252,M,29,19940322,Luxembourg,Useldange,Canton Redange,10896.0,199403222346*,black,brown,short,Thierry,Galle
253,F,72,19510929,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195109299221*,white,black,medium,Diana,Baron
254,F,28,19950331,France,Sanem,Canton Esch,6142.0,199503310980*,white,black,long,Véronique,Chevalier
255,M,54,19691129,Portugal,Pétange,Canton Esch,6528.0,196911293092*,white,brown,short,Afonso,Coelho
256,F,57,19661202,Luxembourg,Esch-sur-Alzette,Canton Esch,1803.0,196612022380*,white,blond,long,Françoise,Leclerc
257,M,39,19840129,Luxembourg,Remich,Canton Remich,3288.0,198401294898*,white,red,short,Gilles,Hoarau
258,M,64,19590610,Belgium,Wiltz,Canton Wiltz,2833.0,195906108268*,white,gray,short,Luc,Van den Broeck
259,M,28,19950323,Luxembourg,Käerjeng,Canton Capellen,1141.0,199503234933*,white,brown,short,Jean,Declercq
260,M,33,19900625,Luxembourg,Mamer,Canton Capellen,17701.0,199006256811*,white,red,short,Augustin,Kerkhofs
261,F,21,20020525,France,Schifflange,Canton Esch,3042.0,200205258082*,black,black,short,Aurore,Salmon
262,M,85,19381011,Luxembourg,Pétange,Canton Esch,0.0,193810117248*,white,black,medium,Robin,Moreau
263,M,54,19690406,Belgium,Lorentzweiler,Canton Mersch,8226.0,196904060116*,white,brown,short,Ludovicus,Hendrickx
264,F,26,19970402,France,Dudelange,Canton Esch,4453.0,199704021445*,white,black,medium,Margaret,Le Gall
265,F,74,19490922,Portugal,Niederanven,Canton Luxembourg,0.0,194909223091*,white,gray,short,Melissa,Torres
266,F,81,19420124,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194201245703*,white,gray,medium,Antoinette,Bogaert
267,M,77,19460110,Luxembourg,Differdange,Canton Esch,0.0,194601105250*,white,black,short,Jozef,Le Gall
268,M,65,19580225,Portugal,Luxembourg,Canton Luxembourg,0.0,195802256767*,white,black,medium,Micael,Gaspar
269,M,51,19720825,Luxembourg,Bous,Canton Remich,3637.0,197208250461*,black,gray,long,Alexander,Hoste
270,M,26,19970604,Portugal,Luxembourg,Canton Luxembourg,2960.0,199706040956*,white,black,long,Salvador,Fernandes
271,M,33,19900318,France,Luxembourg,Canton Luxembourg,5960.0,199003180158*,white,gray,medium,Jean,Fleury
272,M,36,19870906,Luxembourg,Luxembourg,Canton Luxembourg,5960.0,198709065132*,white,black,medium,Christiaan,De Rycke
273,M,41,19821224,Bosnia and Herzegovina,Diekirch,Canton Diekirch,2890.0,198212246235*,white,black,short,Martin,Šimek
274,F,71,19520103,Luxembourg,Helperknapp,Canton Mersch,0.0,195201030853*,black,gray,long,Stefanie,Chauveau
275,M,54,19690401,Luxembourg,Waldbillig,Canton Echternach,3050.0,196904012626*,latino,black,medium,August,Masse
276,M,51,19720927,Poland,Luxembourg,Canton Luxembourg,4960.0,197209271007*,white,black,short,Ignacy,Drobisz
277,M,91,19320826,Luxembourg,Habscht,Canton Capellen,0.0,193208260596*,white,gray,medium,Étienne,Rodrigues
278,M,74,19490403,Luxembourg,Weiler-la-Tour,Canton Luxembourg,0.0,194904033038*,white,black,long,Kenny,Courtois
279,F,50,19730808,France,Bertrange,Canton Luxembourg,7587.0,197308089681*,white,gray,short,Zoé,Fabre
280,M,66,19571207,Luxembourg,Betzdorf,Canton Grevenmacher,0.0,195712077949*,white,black,medium,Brahim,Smets
281,M,76,19470828,Portugal,Biwer,Canton Grevenmacher,0.0,194708289522*,white,gray,long,Filipe,Domingues
282,M,48,19750507,Spain,Weiler-la-Tour,Canton Luxembourg,7857.0,197505079537*,white,red,long,José Mari,Viñas
283,M,26,19971016,Luxembourg,Lorentzweiler,Canton Mersch,11726.0,199710160432*,black,gray,long,Samuel,De Pauw
284,M,54,19691126,Portugal,Luxembourg,Canton Luxembourg,4960.0,196911268880*,white,brown,short,Ângelo,Anjos
285,F,70,19530720,Portugal,Junglinster,Canton Grevenmacher,0.0,195307203348*,white,gray,short,Fabiana,Marques
286,M,24,19990112,Belgium,Diekirch,Canton Diekirch,2390.0,199901129160*,white,blond,long,Kurt,Adriaensen
287,M,26,19970507,Luxembourg,Kopstal,Canton Capellen,12892.0,199705079463*,black,gray,long,Tom,Pineau
288,M,57,19661118,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,196611184199*,white,black,long,Jordy,Baetens
289,F,53,19700919,Luxembourg,Pétange,Canton Esch,6028.0,197009198358*,black,gray,short,Tinne,Weber
290,M,26,19970817,Luxembourg,Schieren,Canton Diekirch,9219.0,199708177970*,white,black,short,Steven,Dierickx
291,M,53,19700417,Portugal,Ell,Canton Redange,4671.0,197004177613*,white,black,medium,Vicente,Carvalho
292,M,86,19370405,Luxembourg,Dudelange,Canton Esch,0.0,193704055124*,white,gray,medium,Laurent,Petitjean
293,M,19,20040820,Portugal,Luxembourg,Canton Luxembourg,1960.0,200408203198*,white,black,long,Joaquim,Assunção
294,F,26,19970112,Luxembourg,Esch-sur-Alzette,Canton Esch,4303.0,199701128450*,latino,brown,short,Beatrice,Marty
295,F,33,19900521,France,Parc Hosingen,Canton Clervaux,11085.0,199005218209*,white,brown,short,Chantal,Fontaine
296,M,88,19350726,Luxembourg,Käerjeng,Canton Capellen,0.0,193507263638*,white,gray,medium,Roland,Vaillant
297,M,71,19520819,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195208198033*,white,gray,long,Jelle,Charpentier
298,F,34,19891208,Brazil,Steinfort,Canton Capellen,10157.0,198912085002*,black,brown,short,Laís,Gonçalves
299,F,30,19930515,France,Steinsel,Canton Luxembourg,13560.0,199305150396*,white,gray,long,Dorothée,Delorme
300,M,48,19750429,Luxembourg,Luxembourg,Canton Luxembourg,5460.0,197504296978*,white,black,medium,Jérôme,Wuyts
301,F,65,19581124,Luxembourg,Dudelange,Canton Esch,0.0,195811240331*,latino,black,medium,Elien,Vermeire
302,M,30,19931229,Luxembourg,Consdorf,Canton Echternach,5063.0,199312299174*,latino,black,short,Joris,Vervoort
303,F,51,19720119,Italy,Bettembourg,Canton Esch,2096.0,197201196983*,white,brown,short,Fiamma,Condoleo
304,F,44,19790123,Luxembourg,Mondorf-les-Bains,Canton Remich,7884.0,197901237415*,latino,gray,medium,Heidi,Lievens
305,M,30,19930720,Luxembourg,Koerich,Canton Capellen,5684.0,199307203325*,white,gray,medium,Gilles,Godard
306,M,20,20030620,Luxembourg,Ettelbruck,Canton Diekirch,2362.0,200306205646*,white,blond,medium,Eugène,Daniels
307,F,85,19380122,Luxembourg,Luxembourg,Canton Luxembourg,0.0,193801221112*,white,gray,long,Nicole,Pichon
308,M,35,19880201,Luxembourg,Luxembourg,Canton Luxembourg,2960.0,198802017907*,white,gray,medium,Adrien,Vermeulen
309,M,38,19850315,France,Luxembourg,Canton Luxembourg,13960.0,198503151123*,white,red,medium,Noël,Techer
310,M,46,19771031,Portugal,Differdange,Canton Esch,968.0,197710311701*,white,gray,medium,Manuel,Mota
311,F,83,19400309,Luxembourg,Esch-sur-Alzette,Canton Esch,0.0,194003092417*,latino,gray,long,Agathe,Prévost
312,M,50,19730122,Turkey,Differdange,Canton Esch,3468.0,197301225775*,turkish,black,short,Sadat,Arsoy
313,M,36,19870301,Luxembourg,Esch-sur-Alzette,Canton Esch,10803.0,198703011751*,latino,black,short,Christophe,Kerkhofs
314,F,53,19700625,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,197006259668*,latino,brown,long,Zoé,Vandenberghe
315,F,35,19880304,Germany,Luxembourg,Canton Luxembourg,960.0,198803040922*,white,brown,short,Luitgard,Hettner
316,M,45,19780710,Portugal,Differdange,Canton Esch,1468.0,197807107434*,white,blond,medium,Leandro,Barbosa
317,F,77,19460725,Luxembourg,Dudelange,Canton Esch,0.0,194607255174*,latino,gray,short,Philippine,De Decker
318,M,22,20010902,Belgium,Esch-sur-Alzette,Canton Esch,2803.0,200109027535*,white,red,long,Carlos,Timmermans
319,F,82,19410820,Luxembourg,Vianden,Canton Vianden,0.0,194108207355*,white,gray,medium,Dorothée,De Boeck
320,M,79,19441203,Luxembourg,Rambrouch,Canton Redange,0.0,194412031229*,white,gray,medium,Thierry,Van Roy
321,M,29,19940301,Portugal,Roeser,Canton Esch,3132.0,199403014913*,white,brown,short,Miguel,Pinho
322,M,23,20000904,Luxembourg,Luxembourg,Canton Luxembourg,8460.0,200009049139*,white,blond,short,Jan,Vasseur
323,M,32,19910105,Luxembourg,Kopstal,Canton Capellen,1892.0,199101059863*,latino,gray,medium,Yves,Marques
324,M,25,19980718,Luxembourg,Dudelange,Canton Esch,5453.0,199807185306*,white,black,medium,Eugène,Cohen
325,F,51,19720430,India,Pétange,Canton Esch,4028.0,197204305898*,south asians,black,short,Inaaya,Raja
326,M,45,19780116,Luxembourg,Esch-sur-Alzette,Canton Esch,3303.0,197801167841*,white,brown,medium,Jonas,Moreno
327,F,65,19580311,Luxembourg,Habscht,Canton Capellen,0.0,195803118112*,white,black,short,Aimée,Nys
328,F,38,19850109,Luxembourg,Rumelange,Canton Esch,2404.0,198501097144*,white,black,medium,Élise,Vermeiren
329,F,41,19821101,Luxembourg,Esch-sur-Sûre,Canton Wiltz,3524.0,198211010738*,white,gray,medium,Kelly,Lenaerts
330,F,59,19640328,Luxembourg,Luxembourg,Canton Luxembourg,3960.0,196403289762*,white,gray,medium,Margot,Jacobs
331,F,36,19870203,Luxembourg,Hesperange,Canton Luxembourg,5654.0,198702039069*,black,blond,long,Marina,Hoarau
332,F,34,19890928,Luxembourg,Diekirch,Canton Diekirch,3890.0,198909283288*,white,black,medium,Nadine,Giraud
333,F,67,19561227,France,Mamer,Canton Capellen,0.0,195612273904*,black,gray,medium,Laetitia,Legendre
334,F,52,19711204,Luxembourg,Flaxweiler,Canton Grevenmacher,3266.0,197112047592*,white,black,short,Marie,Poulain
335,F,53,19700606,France,Dudelange,Canton Esch,4953.0,197006068296*,white,gray,long,Marcelle,Charpentier
336,F,55,19680521,France,Mertzig,Canton Diekirch,5242.0,196805217062*,black,black,long,Inès,Leconte
337,M,20,20030517,Luxembourg,Sanem,Canton Esch,2142.0,200305173111*,white,red,medium,Victor,Perez
338,M,26,19970706,Luxembourg,Luxembourg,Canton Luxembourg,6460.0,199707060383*,black,brown,short,Lucas,Vanhoutte
339,F,58,19650823,Luxembourg,Luxembourg,Canton Luxembourg,7460.0,196508237666*,white,blond,long,Marthe,De Smet
340,M,64,19590627,Luxembourg,Luxembourg,Canton Luxembourg,8460.0,195906273827*,white,black,long,Vincent,Liekens
341,M,20,20030612,Luxembourg,Vallée de l'Ernz,Canton Diekirch,2597.0,200306124536*,white,black,short,Nick,Geens
342,M,66,19570422,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195704220332*,white,brown,medium,Owen,Luyckx
343,F,84,19391020,Luxembourg,Ettelbruck,Canton Diekirch,0.0,193910209794*,white,gray,long,Liv,De Vos
344,F,42,19810526,Luxembourg,Dudelange,Canton Esch,5953.0,198105266028*,white,red,medium,Lisa,Bègue
345,M,36,19870212,Luxembourg,Luxembourg,Canton Luxembourg,19960.0,198702128496*,white,blond,short,Vince,Lemonnier
346,M,73,19501227,Portugal,Berdorf,Canton Echternach,0.0,195012274125*,white,gray,short,Ângelo,Mendes
347,M,57,19660830,France,Strassen,Canton Luxembourg,5587.0,196608308638*,white,blond,medium,Noël,Lenoir
348,F,65,19580905,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195809057876*,white,black,short,Alex,De Clercq
349,M,70,19530205,Luxembourg,Pétange,Canton Esch,0.0,195302051527*,white,gray,medium,Jason,Briand
350,M,39,19840817,Luxembourg,Luxembourg,Canton Luxembourg,12960.0,198408172916*,white,black,medium,Gilbert,Guyon
351,M,42,19810407,Luxembourg,Bissen,Canton Mersch,7055.0,198104079655*,white,black,long,Daniel,Ferrand
352,M,53,19701128,France,Mersch,Canton Mersch,2055.0,197011288380*,black,gray,short,Jérôme,Allard
353,F,52,19710721,Luxembourg,Kehlen,Canton Capellen,13707.0,197107210618*,white,blond,long,Maria,Faure
354,F,34,19890707,Portugal,Boulaide,Canton Wiltz,6395.0,198907071077*,white,gray,medium,Amélia,Matias
355,F,33,19900708,Luxembourg,Clervaux,Canton Clervaux,2479.0,199007083465*,white,gray,medium,Christina,De Cuyper
356,M,24,19990724,Luxembourg,Käerjeng,Canton Capellen,4641.0,199907243668*,black,brown,medium,Éric,Lenoir
357,F,34,19890507,Belgium,Luxembourg,Canton Luxembourg,1960.0,198905072135*,white,brown,short,Cindy,Van den Eynde
358,M,62,19611013,Italy,Sanem,Canton Esch,11142.0,196110139077*,white,gray,medium,Benvenuto,Gradenigo
359,M,62,19610930,Luxembourg,Schengen,Canton Remich,1539.0,196109305756*,black,gray,medium,Mathis,De Groote
360,F,44,19790529,Luxembourg,Mersch,Canton Mersch,1555.0,197905291242*,white,gray,medium,Anaïs,Vandenbussche
361,M,27,19960926,Luxembourg,Grevenmacher,Canton Grevenmacher,5361.0,199609269015*,black,black,long,Jérôme,Jourdan
362,F,94,19290926,Luxembourg,Differdange,Canton Esch,0.0,192909265739*,white,gray,short,Danielle,Berger
363,M,39,19840912,Luxembourg,Dudelange,Canton Esch,5453.0,198409121579*,latino,black,medium,Sébastien,Valentin
364,M,60,19630505,Luxembourg,Heffingen,Canton Mersch,3858.0,196305051878*,black,black,long,Francis,Wouters
365,M,70,19530531,Portugal,Luxembourg,Canton Luxembourg,0.0,195305316552*,white,gray,medium,David,Faria
366,F,31,19920924,Luxembourg,Dudelange,Canton Esch,1953.0,199209245285*,black,blond,long,Corinne,Vergauwen
367,F,72,19511215,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195112151718*,white,gray,long,Océane,Legros
368,F,44,19790117,Luxembourg,Luxembourg,Canton Luxembourg,2960.0,197901179830*,latino,red,long,Astrid,Bernier
369,M,73,19500316,Luxembourg,Parc Hosingen,Canton Clervaux,0.0,195003167821*,white,gray,medium,Jean,Gaillard
370,M,26,19971003,Luxembourg,Luxembourg,Canton Luxembourg,14960.0,199710036257*,latino,gray,long,David,Nuyts
371,F,62,19611207,Portugal,Luxembourg,Canton Luxembourg,960.0,196112072493*,white,black,medium,Inês,Pinto
372,F,38,19850124,Luxembourg,Esch-sur-Alzette,Canton Esch,3803.0,198501247659*,latino,blond,short,Odette,Baert
373,M,81,19420108,Portugal,Waldbillig,Canton Echternach,0.0,194201086436*,white,gray,medium,David,Pinho
374,M,41,19820711,United Kingdom,Ettelbruck,Canton Diekirch,1862.0,198207118664*,asian,gray,medium,Jeffrey,Garcia
375,M,19,20040708,Portugal,Dalheim,Canton Remich,3540.0,200407081118*,white,brown,medium,Mauro,Leal
376,M,28,19951224,Luxembourg,Erpeldange-sur-Sûre,Canton Diekirch,3645.0,199512246747*,white,black,medium,Frederik,Nijs
377,M,47,19760527,Portugal,Luxembourg,Canton Luxembourg,1460.0,197605275700*,white,brown,short,Lucas,Cardoso
378,F,46,19770929,Portugal,Differdange,Canton Esch,1968.0,197709291334*,white,brown,medium,Naiara,Anjos
379,M,21,20020110,Italy,Schifflange,Canton Esch,1542.0,200201109729*,white,black,short,Coriolano,Ferrazzi
380,F,34,19890121,Germany,Kayl,Canton Esch,3116.0,198901210375*,white,black,medium,Brunhilde,Kade
381,F,27,19960920,Luxembourg,Luxembourg,Canton Luxembourg,6960.0,199609202498*,white,red,short,Anna,Imbert
382,M,18,20050424,United Kingdom,Colmar-Berg,Canton Mersch,2224.0,200504242520*,black,blond,long,Alan,Long
383,F,20,20030416,Luxembourg,Mamer,Canton Capellen,3701.0,200304166238*,white,red,long,Margaretha,Leconte
384,M,44,19791115,France,Junglinster,Canton Grevenmacher,5744.0,197911159344*,white,gray,medium,Honoré,Dos Santos
385,F,25,19980506,Luxembourg,Luxembourg,Canton Luxembourg,5460.0,199805062037*,white,red,long,Maria,Boulay
386,M,76,19471207,France,Niederanven,Canton Luxembourg,0.0,194712072547*,black,gray,short,Frédéric,Garcia
387,F,34,19890420,Luxembourg,Dippach,Canton Capellen,3666.0,198904202596*,white,gray,short,Olivie,Smets
388,F,59,19641208,Luxembourg,Rosport-Mompach,Canton Echternach,3596.0,196412083915*,white,black,short,José,Rey
389,M,31,19920101,Portugal,Pétange,Canton Esch,4528.0,199201015112*,white,brown,long,Diego,Nascimento
390,F,59,19640704,Ireland,Habscht,Canton Capellen,4139.0,196407040933*,white,gray,short,Alanis,McTernan
391,M,35,19881201,Luxembourg,Differdange,Canton Esch,2468.0,198812018811*,white,black,medium,Tom,Reynders
392,M,36,19871213,Luxembourg,Walferdange,Canton Luxembourg,4645.0,198712136250*,white,gray,long,Nick,Vallée
393,F,57,19660529,Ireland,Luxembourg,Canton Luxembourg,5960.0,196605295780*,white,blond,medium,Joanne,Hare
394,M,57,19660819,Luxembourg,Steinsel,Canton Luxembourg,5060.0,196608194551*,white,gray,short,Tom,Poirier
395,F,46,19770418,Portugal,Ettelbruck,Canton Diekirch,862.0,197704189314*,white,brown,short,Carolina,Anjos
396,M,69,19541114,France,Schuttrange,Canton Luxembourg,0.0,195411148700*,black,black,medium,Daniel,Thierry
397,F,41,19820208,Luxembourg,Dudelange,Canton Esch,953.0,198202081052*,white,brown,long,Julie,Deprez
398,F,66,19570330,Portugal,Luxembourg,Canton Luxembourg,0.0,195703301467*,white,black,short,Sofia,Loureiro
399,F,68,19550129,Luxembourg,Helperknapp,Canton Mersch,0.0,195501290434*,white,gray,short,Kathleen,Maillot
400,M,64,19591212,Luxembourg,Contern,Canton Luxembourg,5708.0,195912122366*,white,blond,short,Tom,Auger
401,F,36,19871021,Portugal,Remich,Canton Remich,4288.0,198710212602*,white,black,medium,Erica,Vicente
402,M,32,19911025,Spain,Mondercange,Canton Esch,9080.0,199110252700*,white,brown,short,Lalo,Artigas
403,M,39,19840816,Luxembourg,Pétange,Canton Esch,4528.0,198408163881*,white,gray,medium,Jonas,Germain
404,F,52,19710224,Italy,Differdange,Canton Esch,2468.0,197102245525*,white,black,long,Lolita,Milanesi
405,M,48,19750527,Luxembourg,Manternach,Canton Grevenmacher,3380.0,197505277532*,white,brown,medium,Maurice,Rodrigues
406,F,51,19720729,Luxembourg,Garnich,Canton Capellen,9243.0,197207299156*,black,brown,short,Christel,Verdonck
407,M,29,19941002,Germany,Luxembourg,Canton Luxembourg,1960.0,199410025660*,white,gray,medium,Willibald,Weitzel
408,M,31,19920504,Luxembourg,Pétange,Canton Esch,5528.0,199205046023*,black,black,long,Finn,Samson
409,M,30,19930304,Belgium,Schifflange,Canton Esch,7042.0,199303049908*,white,gray,long,Pedro,Van den Bossche
410,M,48,19750413,Portugal,Manternach,Canton Grevenmacher,8880.0,197504136686*,white,black,short,Xavier,Torres
411,M,26,19970716,France,Luxembourg,Canton Luxembourg,2960.0,199707162902*,white,black,long,Georges,Moreau
412,F,81,19421117,Netherlands,Esch-sur-Alzette,Canton Esch,0.0,194211171895*,white,gray,short,Sophie,Vermeulen
413,M,69,19540831,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195408312862*,latino,gray,medium,Henri,Vanhoutte
414,F,47,19760808,Netherlands,Luxembourg,Canton Luxembourg,11960.0,197608081206*,white,gray,short,Rosa,Westerbeek
415,F,47,19760628,Italy,Luxembourg,Canton Luxembourg,6960.0,197606282104*,white,black,long,Marta,Turchetta
416,F,47,19760405,Luxembourg,Sanem,Canton Esch,8142.0,197604059792*,white,black,medium,Noémi,Rossi
417,M,30,19931014,Luxembourg,Differdange,Canton Esch,1468.0,199310146871*,white,black,medium,Denis,Roux
